,Unnamed: 0,class,year,month,day,hour,minute,second,length,f0,f1,path
7330,7330,ROCKFALL,2021,1,21,12,20,16.96,109.2,,,
7331,7331,ROCKFALL,2021,1,21,12,23,21.32,29.0,,,
7332,7332,TECT,2021,1,21,12,27,43.16,164.12,,,
7333,7333,ROCKFALL,2021,1,21,12,28,59.88,74.6,,,
7334,7334,ROCKFALL,2021,1,21,13,12,23.4,37.28,,,
7335,7335,ROCKFALL,2021,1,21,13,21,26.56,101.84,,,
7336,7336,ROCKFALL,2021,1,21,13,27,31.44,23.28,,,
7337,7337,ROCKFALL,2021,1,21,13,29,32.12,59.4,,,
7338,7338,ROCKFALL,2021,1,21,13,51,8.84,133.32,,,
7339,7339,MP,2021,1,21,13,55,19.16,12.12,,,
7340,7340,ROCKFALL,2021,1,21,14,33,51.44,21.56,,,
7341,7341,ROCKFALL,2021,1,21,14,49,57.88,39.8,,,
7342,7342,ROCKFALL,2021,1,21,15,12,48.28,58.2,,,
7343,7343,ROCKFALL,2021,1,21,15,26,8.0,18.52,,,
7344,7344,ROCKFALL,2021,1,21,15,50,32.32,11.4,,,
7345,7345,ROCKFALL,2021,1,21,15,53,21.28,15.84,,,
7346,7346,ROCKFALL,2021,1,21,15,57,13.52,71.88,,,
7348,7348,ROCKFALL,2021,1,21,16,0,15.56,18.84,,,
7349,7349,ROCKFALL,2021,1,21,16,5,47.68,53.24,,,
7350,7350,ROCKFALL,2021,1,21,16,10,43.16,30.76,,,
7351,7351,ROCKFALL,2021,1,21,16,13,21.4,65.36,,,
7352,7352,MP,2021,1,21,16,21,13.84,6.4,,,
7353,7353,ROCKFALL,2021,1,21,16,27,49.84,39.44,,,
7354,7354,ROCKFALL,2021,1,21,16,52,16.96,53.88,,,
7355,7355,ROCKFALL,2021,1,21,16,56,14.56,19.84,,,
7356,7356,ROCKFALL,2021,1,21,17,7,54.44,16.96,,,
7357,7357,ROCKFALL,2021,1,21,17,13,54.76,37.04,,,
7358,7358,ROCKFALL,2021,1,21,17,24,38.68,12.48,,,
7359,7359,ROCKFALL,2021,1,21,17,47,51.56,11.12,,,
7360,7360,ROCKFALL,2021,1,21,17,53,16.08,86.8,,,
7361,7361,ROCKFALL,2021,1,21,18,6,52.2,74.0,,,
7362,7362,MP,2021,1,21,18,11,14.28,6.88,,,
7363,7363,GASBURST,2021,1,21,18,18,10.4,15.36,,,
7364,7364,ROCKFALL,2021,1,21,18,21,11.32,26.72,,,
7365,7365,ROCKFALL,2021,1,21,18,56,45.32,42.2,,,
7367,7367,ROCKFALL,2021,1,21,19,0,32.8,41.68,,,
7368,7368,ROCKFALL,2021,1,21,19,18,52.32,32.44,,,
7369,7369,ROCKFALL,2021,1,21,19,19,31.84,31.32,,,
7370,7370,ROCKFALL,2021,1,21,19,30,38.88,20.56,,,
7371,7371,MP,2021,1,21,19,33,16.2,6.12,,,
7372,7372,ROCKFALL,2021,1,21,19,43,18.96,140.76,,,
7373,7373,ROCKFALL,2021,1,21,20,21,38.72,51.68,,,
7374,7374,ROCKFALL,2021,1,21,20,24,10.64,17.32,,,
7375,7375,ROCKFALL,2021,1,21,20,26,53.24,13.84,,,
7376,7376,MP,2021,1,21,20,31,4.8,7.64,,,
7377,7377,ROCKFALL,2021,1,21,20,33,31.24,125.2,,,
7378,7378,ROCKFALL,2021,1,21,20,36,11.2,35.24,,,
7379,7379,MP,2021,1,21,20,42,30.08,6.52,,,
7380,7380,ROCKFALL,2021,1,21,20,45,39.64,31.96,,,
7381,7381,ROCKFALL,2021,1,21,20,49,37.16,13.72,,,
7382,7382,ROCKFALL,2021,1,21,20,52,5.36,17.6,,,
7383,7383,ROCKFALL,2021,1,21,20,52,33.28,43.52,,,
7384,7384,ROCKFALL,2021,1,21,20,53,58.04,15.08,,,
7386,7386,ROCKFALL,2021,1,21,20,56,20.8,17.56,,,
7387,7387,ROCKFALL,2021,1,21,20,56,40.0,107.84,,,
7388,7388,ROCKFALL,2021,1,21,21,14,55.08,15.48,,,
7389,7389,ROCKFALL,2021,1,21,21,33,1.4,48.24,,,
7390,7390,ROCKFALL,2021,1,21,22,4,33.6,23.4,,,
7391,7391,MP,2021,1,21,22,9,28.52,6.2,,,
7392,7392,ROCKFALL,2021,1,21,22,21,35.08,67.16,,,
7393,7393,MP,2021,1,21,22,33,52.84,5.92,,,
7394,7394,ROCKFALL,2021,1,21,22,54,40.36,12.76,,,
7395,7395,ROCKFALL,2021,1,21,22,55,13.56,55.48,,,
7396,7396,GASBURST,2021,1,21,22,57,31.04,12.32,,,
7397,7397,ROCKFALL,2021,1,21,22,57,52.56,107.52,,,
7398,7398,ROCKFALL,2021,1,21,23,3,28.24,76.88,,,
7399,7399,ROCKFALL,2021,1,21,23,14,41.08,22.76,,,
7400,7400,ROCKFALL,2021,1,21,23,43,57.68,32.48,,,
7401,7401,ROCKFALL,2021,1,21,23,45,35.84,13.88,,,
7402,7402,ROCKFALL,2021,1,22,0,2,52.84,71.52,,,
7403,7403,ROCKFALL,2021,1,22,0,16,19.12,77.72,,,
7404,7404,ROCKFALL,2021,1,22,0,19,6.6,10.0,,,
7405,7405,ROCKFALL,2021,1,22,1,3,1.8,51.96,,,
7406,7406,ROCKFALL,2021,1,22,1,15,19.84,33.96,,,
7407,7407,MP,2021,1,22,1,30,18.0,5.08,,,
7408,7408,MP,2021,1,22,1,42,34.72,9.24,,,
7409,7409,ROCKFALL,2021,1,22,1,47,42.72,14.48,,,
7410,7410,ROCKFALL,2021,1,22,1,48,27.16,24.36,,,
7411,7411,ROCKFALL,2021,1,22,1,56,6.24,42.12,,,
7412,7412,ROCKFALL,2021,1,22,2,23,20.84,81.8,,,
7413,7413,ROCKFALL,2021,1,22,2,32,9.04,32.0,,,
7414,7414,ROCKFALL,2021,1,22,2,33,55.96,57.6,,,
7415,7415,ROCKFALL,2021,1,22,2,42,9.32,21.72,,,
7416,7416,ROCKFALL,2021,1,22,2,51,14.28,74.68,,,
7417,7417,ROCKFALL,2021,1,22,3,3,10.0,19.4,,,
7418,7418,ROCKFALL,2021,1,22,3,4,53.68,19.28,,,
7419,7419,ROCKFALL,2021,1,22,3,8,8.44,46.96,,,
7420,7420,ROCKFALL,2021,1,22,3,15,10.36,33.48,,,
7421,7421,ROCKFALL,2021,1,22,3,17,45.72,14.4,,,
7422,7422,ROCKFALL,2021,1,22,3,26,16.68,23.8,,,
7423,7423,ROCKFALL,2021,1,22,3,33,18.36,13.04,,,
7424,7424,ROCKFALL,2021,1,22,4,38,27.96,15.8,,,
7425,7425,ROCKFALL,2021,1,22,4,43,25.44,89.44,,,
7426,7426,ROCKFALL,2021,1,22,5,22,5.04,36.48,,,
7427,7427,ROCKFALL,2021,1,22,5,23,55.8,18.24,,,
7428,7428,ROCKFALL,2021,1,22,5,33,38.4,23.08,,,
7429,7429,ROCKFALL,2021,1,22,5,43,42.04,27.88,,,
7430,7430,ROCKFALL,2021,1,22,5,45,28.48,24.96,,,
7431,7431,ROCKFALL,2021,1,22,5,45,59.88,21.68,,,
7432,7432,ROCKFALL,2021,1,22,6,18,45.56,72.28,,,
7433,7433,ROCKFALL,2021,1,22,7,6,7.24,17.56,,,
7434,7434,ROCKFALL,2021,1,22,7,10,26.76,26.36,,,
7435,7435,ROCKFALL,2021,1,22,7,27,10.16,24.44,,,
7436,7436,ROCKFALL,2021,1,22,7,29,6.72,20.76,,,
7437,7437,ROCKFALL,2021,1,22,8,4,42.04,15.44,,,
7438,7438,ROCKFALL,2021,1,22,8,15,11.6,40.08,,,
7439,7439,ROCKFALL,2021,1,22,8,22,41.56,57.44,,,
7440,7440,ROCKFALL,2021,1,22,9,14,48.0,39.16,,,
7441,7441,ROCKFALL,2021,1,22,10,5,36.6,31.8,,,
7442,7442,ROCKFALL,2021,1,22,10,6,25.4,23.44,,,
7443,7443,ROCKFALL,2021,1,22,10,7,22.12,45.28,,,
7444,7444,ROCKFALL,2021,1,22,10,25,57.48,15.6,,,
7445,7445,MP,2021,1,22,11,15,25.64,7.08,,,
7446,7446,ROCKFALL,2021,1,22,11,28,7.68,33.2,,,
7447,7447,ROCKFALL,2021,1,22,11,47,17.04,14.0,,,
7448,7448,ROCKFALL,2021,1,22,11,48,1.84,17.32,,,
7449,7449,ROCKFALL,2021,1,22,12,0,48.84,15.56,,,
7450,7450,ROCKFALL,2021,1,22,12,34,41.44,14.8,,,
7451,7451,ROCKFALL,2021,1,22,12,38,0.8,31.6,,,
7452,7452,ROCKFALL,2021,1,22,12,49,59.4,31.6,,,
7453,7453,ROCKFALL,2021,1,22,13,19,37.28,54.8,,,
7454,7454,ROCKFALL,2021,1,22,13,23,49.48,16.48,,,
7455,7455,ROCKFALL,2021,1,22,13,27,5.64,16.92,,,
7456,7456,ROCKFALL,2021,1,22,13,32,46.08,39.52,,,
7457,7457,ROCKFALL,2021,1,22,13,45,27.32,23.56,,,
7458,7458,ROCKFALL,2021,1,22,13,48,3.92,41.0,,,
7459,7459,ROCKFALL,2021,1,22,13,52,36.84,16.68,,,
7460,7460,ROCKFALL,2021,1,22,13,53,47.04,23.8,,,
7461,7461,ROCKFALL,2021,1,22,14,7,23.76,16.6,,,
7462,7462,ROCKFALL,2021,1,22,14,8,3.04,35.84,,,
7464,7464,ROCKFALL,2021,1,22,14,21,6.0,17.84,,,
7465,7465,ROCKFALL,2021,1,22,14,35,16.08,32.04,,,
7466,7466,ROCKFALL,2021,1,22,14,36,19.36,55.52,,,
7467,7467,ROCKFALL,2021,1,22,14,37,15.04,51.2,,,
7468,7468,ROCKFALL,2021,1,22,14,45,44.68,43.04,,,
7469,7469,ROCKFALL,2021,1,22,15,19,9.08,14.44,,,
7470,7470,ROCKFALL,2021,1,22,15,20,20.12,13.12,,,
7471,7471,ROCKFALL,2021,1,22,15,24,24.68,16.16,,,
7472,7472,ROCKFALL,2021,1,22,15,25,47.4,18.44,,,
7473,7473,ROCKFALL,2021,1,22,16,6,23.16,28.12,,,
7474,7474,MP,2021,1,22,16,9,41.8,6.88,,,
7475,7475,ROCKFALL,2021,1,22,16,12,20.8,44.16,,,
7476,7476,ROCKFALL,2021,1,22,16,16,36.76,13.8,,,
7477,7477,MP,2021,1,22,16,29,10.76,6.48,,,
7478,7478,ROCKFALL,2021,1,22,16,35,57.04,38.04,,,
7479,7479,ROCKFALL,2021,1,22,16,40,1.12,24.16,,,
7480,7480,ROCKFALL,2021,1,22,16,41,4.72,27.4,,,
7481,7481,ROCKFALL,2021,1,22,16,42,44.08,62.84,,,
7482,7482,ROCKFALL,2021,1,22,16,59,29.44,45.68,,,
7483,7483,ROCKFALL,2021,1,22,17,10,4.16,43.96,,,
7484,7484,ROCKFALL,2021,1,22,17,13,23.24,77.24,,,
7485,7485,ROCKFALL,2021,1,22,17,15,27.6,33.52,,,
7486,7486,ROCKFALL,2021,1,22,17,16,1.2,64.32,,,
7487,7487,ROCKFALL,2021,1,22,17,17,5.68,63.88,,,
7488,7488,ROCKFALL,2021,1,22,17,31,49.8,47.36,,,
7489,7489,ROCKFALL,2021,1,22,17,36,0.36,73.72,,,
7490,7490,GASBURST,2021,1,22,17,49,30.24,12.4,,,
7491,7491,ROCKFALL,2021,1,22,17,53,48.72,39.04,,,
7492,7492,GASBURST,2021,1,22,17,56,17.32,14.52,,,
7493,7493,GASBURST,2021,1,22,17,58,40.08,18.72,,,
7494,7494,GASBURST,2021,1,22,18,14,47.04,16.04,,,
7495,7495,ROCKFALL,2021,1,22,18,23,30.44,18.28,,,
7496,7496,ROCKFALL,2021,1,22,18,27,16.44,25.24,,,
7497,7497,ROCKFALL,2021,1,22,18,31,38.72,16.56,,,
7498,7498,ROCKFALL,2021,1,22,18,35,15.64,84.84,,,
7499,7499,ROCKFALL,2021,1,22,18,54,49.04,17.68,,,
7500,7500,ROCKFALL,2021,1,22,19,0,44.48,45.04,,,
7501,7501,ROCKFALL,2021,1,22,19,34,18.96,29.72,,,
7502,7502,ROCKFALL,2021,1,22,19,37,42.28,40.56,,,
7503,7503,ROCKFALL,2021,1,22,19,47,52.84,27.28,,,
7504,7504,ROCKFALL,2021,1,22,19,56,9.48,42.48,,,
7505,7505,ROCKFALL,2021,1,22,20,15,32.56,17.44,,,
7506,7506,ROCKFALL,2021,1,22,20,25,0.4,26.04,,,
7507,7507,ROCKFALL,2021,1,22,20,48,14.4,62.2,,,
7508,7508,ROCKFALL,2021,1,22,21,17,51.72,38.48,,,
7509,7509,ROCKFALL,2021,1,22,21,20,39.04,39.0,,,
7510,7510,ROCKFALL,2021,1,22,23,8,58.0,35.72,,,
7511,7511,ROCKFALL,2021,1,22,23,29,30.0,37.08,,,
7512,7512,ROCKFALL,2021,1,22,23,35,33.56,24.2,,,
7513,7513,ROCKFALL,2021,1,22,23,36,8.64,27.76,,,
7514,7514,ROCKFALL,2021,1,22,23,36,52.08,65.0,,,
7515,7515,ROCKFALL,2021,1,23,0,3,46.32,29.52,,,
7516,7516,MP,2021,1,23,0,5,12.2,6.92,,,
7517,7517,ROCKFALL,2021,1,23,0,7,20.92,45.44,,,
7518,7518,ROCKFALL,2021,1,23,0,8,10.88,34.92,,,
7519,7519,ROCKFALL,2021,1,23,0,16,1.12,19.44,,,
7520,7520,ROCKFALL,2021,1,23,0,17,58.92,21.0,,,
7521,7521,ROCKFALL,2021,1,23,0,23,14.76,26.96,,,
7522,7522,ROCKFALL,2021,1,23,0,28,18.6,32.24,,,
7523,7523,ROCKFALL,2021,1,23,0,43,14.16,20.24,,,
7524,7524,ROCKFALL,2021,1,23,0,43,50.8,20.08,,,
7525,7525,ROCKFALL,2021,1,23,0,51,46.52,28.88,,,
7526,7526,ROCKFALL,2021,1,23,0,54,9.12,18.0,,,
7527,7527,GASBURST,2021,1,23,0,56,39.4,12.28,,,
7528,7528,ROCKFALL,2021,1,23,0,59,32.32,60.92,,,
7529,7529,MP,2021,1,23,1,19,37.88,6.8,,,
7530,7530,ROCKFALL,2021,1,23,1,24,55.24,29.04,,,
7531,7531,ROCKFALL,2021,1,23,1,26,38.2,21.92,,,
7532,7532,MP,2021,1,23,1,37,8.8,5.92,,,
7533,7533,GASBURST,2021,1,23,1,53,10.44,11.48,,,
7534,7534,ROCKFALL,2021,1,23,1,54,40.88,21.72,,,
7535,7535,MP,2021,1,23,2,18,46.12,6.16,,,
7536,7536,GASBURST,2021,1,23,2,22,22.32,14.72,,,
7537,7537,GASBURST,2021,1,23,2,32,3.68,12.6,,,
7538,7538,ROCKFALL,2021,1,23,2,40,8.64,29.12,,,
7539,7539,ROCKFALL,2021,1,23,3,2,51.84,30.84,,,
7540,7540,MP,2021,1,23,3,5,13.6,8.08,,,
7541,7541,ROCKFALL,2021,1,23,3,8,51.12,47.16,,,
7542,7542,ROCKFALL,2021,1,23,3,35,51.96,54.8,,,
7543,7543,ROCKFALL,2021,1,23,3,46,29.52,27.24,,,
7544,7544,MP,2021,1,23,3,53,22.92,6.6,,,
7545,7545,MP,2021,1,23,3,59,1.12,8.76,,,
7546,7546,ROCKFALL,2021,1,23,3,59,30.12,36.6,,,
7547,7547,ROCKFALL,2021,1,23,4,18,41.0,43.88,,,
7548,7548,ROCKFALL,2021,1,23,4,20,48.6,17.68,,,
7549,7549,ROCKFALL,2021,1,23,4,21,40.4,18.04,,,
7550,7550,ROCKFALL,2021,1,23,4,24,18.4,51.08,,,
7551,7551,ROCKFALL,2021,1,23,4,35,0.12,16.6,,,
7552,7552,ROCKFALL,2021,1,23,4,49,37.24,17.96,,,
7553,7553,GASBURST,2021,1,23,4,58,3.04,13.88,,,
7554,7554,GASBURST,2021,1,23,5,5,20.44,11.68,,,
7555,7555,ROCKFALL,2021,1,23,5,6,39.8,15.68,,,
7556,7556,ROCKFALL,2021,1,23,5,13,9.04,67.8,,,
7557,7557,ROCKFALL,2021,1,23,5,16,10.12,27.0,,,
7558,7558,ROCKFALL,2021,1,23,5,28,14.2,15.44,,,
7559,7559,GASBURST,2021,1,23,5,50,56.24,15.84,,,
7560,7560,ROCKFALL,2021,1,23,5,55,21.4,16.32,,,
7561,7561,ROCKFALL,2021,1,23,6,5,35.64,35.16,,,
7562,7562,ROCKFALL,2021,1,23,6,7,23.8,15.12,,,
7563,7563,ROCKFALL,2021,1,23,6,12,50.12,69.68,,,
7564,7564,ROCKFALL,2021,1,23,6,23,12.6,53.84,,,
7565,7565,ROCKFALL,2021,1,23,6,29,4.68,13.36,,,
7566,7566,ROCKFALL,2021,1,23,6,33,16.32,31.88,,,
7567,7567,ROCKFALL,2021,1,23,6,35,0.0,21.32,,,
7568,7568,ROCKFALL,2021,1,23,6,44,39.8,18.32,,,
7569,7569,ROCKFALL,2021,1,23,6,49,37.2,8.84,,,
7570,7570,GASBURST,2021,1,23,6,58,12.04,14.44,,,
7571,7571,ROCKFALL,2021,1,23,7,1,29.6,19.72,,,
7572,7572,ROCKFALL,2021,1,23,7,3,0.12,37.0,,,
7573,7573,MP,2021,1,23,7,21,49.12,5.12,,,
7574,7574,MP,2021,1,23,7,25,26.6,8.48,,,
7575,7575,ROCKFALL,2021,1,23,7,48,32.48,50.84,,,
7576,7576,ROCKFALL,2021,1,23,7,55,15.64,24.28,,,
7577,7577,ROCKFALL,2021,1,23,8,6,37.6,14.44,,,
7578,7578,ROCKFALL,2021,1,23,8,17,38.24,16.48,,,
7579,7579,ROCKFALL,2021,1,23,8,24,0.52,18.72,,,
7580,7580,ROCKFALL,2021,1,23,8,32,8.64,31.6,,,
7581,7581,ROCKFALL,2021,1,23,8,34,4.04,47.28,,,
7582,7582,GASBURST,2021,1,23,8,36,8.4,8.68,,,
7583,7583,ROCKFALL,2021,1,23,8,42,28.6,60.72,,,
7584,7584,ROCKFALL,2021,1,23,9,0,36.24,22.08,,,
7585,7585,ROCKFALL,2021,1,23,9,14,56.92,27.4,,,
7586,7586,ROCKFALL,2021,1,23,9,17,0.24,49.68,,,
7587,7587,ROCKFALL,2021,1,23,9,20,35.24,42.84,,,
7588,7588,ROCKFALL,2021,1,23,9,26,31.6,20.4,,,
7589,7589,GASBURST,2021,1,23,9,38,10.0,9.12,,,
7590,7590,ROCKFALL,2021,1,23,9,46,30.6,13.8,,,
7591,7591,ROCKFALL,2021,1,23,9,48,2.8,26.32,,,
7592,7592,ROCKFALL,2021,1,23,9,52,28.32,21.68,,,
7593,7593,ROCKFALL,2021,1,23,10,9,53.68,18.72,,,
7594,7594,ROCKFALL,2021,1,23,10,12,9.64,19.08,,,
7595,7595,GASBURST,2021,1,23,10,14,53.92,13.08,,,
7596,7596,ROCKFALL,2021,1,23,10,25,33.8,100.08,,,
7597,7597,ROCKFALL,2021,1,23,10,28,36.92,17.08,,,
7598,7598,ROCKFALL,2021,1,23,10,32,53.88,11.52,,,
7599,7599,ROCKFALL,2021,1,23,10,43,16.48,20.36,,,
7600,7600,ROCKFALL,2021,1,23,10,52,54.64,19.6,,,
7601,7601,ROCKFALL,2021,1,23,11,0,46.52,15.92,,,
7602,7602,ROCKFALL,2021,1,23,11,9,33.04,48.88,,,
7603,7603,ROCKFALL,2021,1,23,11,11,3.28,27.44,,,
7604,7604,ROCKFALL,2021,1,23,11,34,58.56,33.4,,,
7605,7605,ROCKFALL,2021,1,23,11,40,12.96,25.28,,,
7606,7606,ROCKFALL,2021,1,23,11,49,43.04,44.4,,,
7607,7607,ROCKFALL,2021,1,23,11,51,53.2,21.32,,,
7608,7608,ROCKFALL,2021,1,23,11,54,40.68,79.24,,,
7609,7609,ROCKFALL,2021,1,23,12,1,34.28,15.6,,,
7610,7610,ROCKFALL,2021,1,23,12,4,39.08,21.16,,,
7611,7611,ROCKFALL,2021,1,23,12,11,8.4,37.48,,,
7612,7612,MP,2021,1,23,12,12,18.08,5.12,,,
7613,7613,GASBURST,2021,1,23,12,15,13.2,10.04,,,
7614,7614,MP,2021,1,23,12,20,43.04,7.56,,,
7615,7615,ROCKFALL,2021,1,23,12,22,51.32,45.12,,,
7616,7616,GASBURST,2021,1,23,12,27,23.0,11.52,,,
7617,7617,ROCKFALL,2021,1,23,12,33,35.72,37.12,,,
7618,7618,ROCKFALL,2021,1,23,12,47,59.12,21.28,,,
7619,7619,MP,2021,1,23,12,51,42.2,7.12,,,
7620,7620,ROCKFALL,2021,1,23,12,56,23.4,13.92,,,
7621,7621,ROCKFALL,2021,1,23,12,58,12.48,32.24,,,
7622,7622,GASBURST,2021,1,23,13,14,17.48,17.36,,,
7623,7623,ROCKFALL,2021,1,23,13,16,40.08,51.64,,,
7624,7624,ROCKFALL,2021,1,23,13,25,30.12,18.32,,,
7625,7625,ROCKFALL,2021,1,23,13,32,36.44,24.88,,,
7626,7626,ROCKFALL,2021,1,23,13,42,37.28,39.8,,,
7627,7627,ROCKFALL,2021,1,23,13,47,1.2,57.72,,,
7628,7628,MP,2021,1,23,13,57,34.92,6.08,,,
7629,7629,ROCKFALL,2021,1,23,14,0,7.68,37.44,,,
7630,7630,GASBURST,2021,1,23,14,2,0.04,9.4,,,
7631,7631,ROCKFALL,2021,1,23,14,4,49.4,56.04,,,
7632,7632,ROCKFALL,2021,1,23,14,6,29.48,20.84,,,
7633,7633,ROCKFALL,2021,1,23,14,8,40.08,57.16,,,
7634,7634,MP,2021,1,23,14,10,50.92,9.2,,,
7635,7635,ROCKFALL,2021,1,23,14,12,2.48,98.36,,,
7636,7636,ROCKFALL,2021,1,23,14,15,12.28,46.72,,,
7637,7637,AWANPANAS,2021,1,23,14,19,31.68,110.92,,,
7638,7638,ROCKFALL,2021,1,23,14,23,14.32,64.96,,,
7639,7639,ROCKFALL,2021,1,23,14,41,24.04,38.56,,,
7640,7640,ROCKFALL,2021,1,23,14,42,9.68,65.84,,,
7641,7641,ROCKFALL,2021,1,23,14,49,19.24,16.36,,,
7642,7642,ROCKFALL,2021,1,23,14,52,24.68,41.84,,,
7643,7643,ROCKFALL,2021,1,23,15,0,48.0,52.08,,,
7644,7644,ROCKFALL,2021,1,23,15,2,42.84,42.6,,,
7645,7645,ROCKFALL,2021,1,23,15,8,35.4,32.84,,,
7646,7646,ROCKFALL,2021,1,23,15,13,6.84,28.84,,,
7647,7647,ROCKFALL,2021,1,23,15,14,58.4,47.52,,,
7648,7648,ROCKFALL,2021,1,23,15,19,16.44,13.36,,,
7649,7649,ROCKFALL,2021,1,23,15,30,32.48,48.2,,,
7650,7650,ROCKFALL,2021,1,23,15,34,26.8,54.92,,,
7651,7651,ROCKFALL,2021,1,23,15,45,29.4,41.6,,,
7652,7652,GASBURST,2021,1,23,15,54,9.28,14.36,,,
7653,7653,ROCKFALL,2021,1,23,16,0,58.0,70.88,,,
7654,7654,ROCKFALL,2021,1,23,16,3,47.92,16.12,,,
7655,7655,ROCKFALL,2021,1,23,16,8,47.52,36.12,,,
7656,7656,GASBURST,2021,1,23,16,35,15.2,10.6,,,
7657,7657,ROCKFALL,2021,1,23,16,46,0.48,21.36,,,
7658,7658,MP,2021,1,23,16,48,45.64,9.28,,,
7659,7659,ROCKFALL,2021,1,23,16,53,57.48,59.96,,,
7660,7660,ROCKFALL,2021,1,23,16,56,49.84,45.76,,,
7661,7661,ROCKFALL,2021,1,23,17,12,20.24,15.36,,,
7662,7662,ROCKFALL,2021,1,23,17,17,47.12,65.6,,,
7663,7663,ROCKFALL,2021,1,23,17,20,26.4,25.2,,,
7664,7664,MP,2021,1,23,17,27,20.04,6.68,,,
7665,7665,VTB,2021,1,23,17,31,23.64,12.4,,,
7666,7666,ROCKFALL,2021,1,23,17,32,31.64,56.04,,,
7667,7667,ROCKFALL,2021,1,23,17,34,52.6,52.28,,,
7668,7668,ROCKFALL,2021,1,23,17,41,51.68,16.36,,,
7669,7669,ROCKFALL,2021,1,23,17,50,6.32,11.12,,,
7670,7670,ROCKFALL,2021,1,23,17,51,29.4,30.2,,,
7671,7671,ROCKFALL,2021,1,23,18,5,14.76,52.16,,,
7672,7672,ROCKFALL,2021,1,23,18,5,14.76,52.16,,,
7673,7673,ROCKFALL,2021,1,23,18,10,53.12,14.08,,,
7674,7674,ROCKFALL,2021,1,23,18,12,8.52,38.12,,,
7675,7675,ROCKFALL,2021,1,23,18,24,12.4,33.6,,,
7676,7676,ROCKFALL,2021,1,23,18,30,49.36,41.76,,,
7677,7677,ROCKFALL,2021,1,23,18,55,23.96,12.76,,,
7678,7678,MP,2021,1,23,19,23,17.28,8.64,,,
7679,7679,ROCKFALL,2021,1,23,19,27,30.0,19.08,,,
7680,7680,ROCKFALL,2021,1,23,19,29,23.84,21.76,,,
7681,7681,ROCKFALL,2021,1,23,19,33,44.16,14.84,,,
7682,7682,ROCKFALL,2021,1,23,19,46,25.88,17.64,,,
7683,7683,MP,2021,1,23,19,48,14.76,5.8,,,
7684,7684,ROCKFALL,2021,1,23,19,54,16.64,14.8,,,
7685,7685,ROCKFALL,2021,1,23,20,0,57.76,11.72,,,
7686,7686,ROCKFALL,2021,1,23,20,5,42.88,16.16,,,
7687,7687,ROCKFALL,2021,1,23,20,7,2.12,11.84,,,
7688,7688,ROCKFALL,2021,1,23,20,12,16.08,21.92,,,
7689,7689,ROCKFALL,2021,1,23,20,17,44.76,15.2,,,
7690,7690,ROCKFALL,2021,1,23,20,24,45.16,48.64,,,
7691,7691,ROCKFALL,2021,1,23,20,26,55.48,107.92,,,
7692,7692,ROCKFALL,2021,1,23,20,36,26.12,15.84,,,
7693,7693,ROCKFALL,2021,1,23,20,43,26.16,7.04,,,
7694,7694,ROCKFALL,2021,1,23,20,45,42.76,9.96,,,
7695,7695,ROCKFALL,2021,1,23,20,47,35.92,17.56,,,
7696,7696,ROCKFALL,2021,1,23,20,52,14.8,10.0,,,
7697,7697,ROCKFALL,2021,1,23,20,55,19.84,37.36,,,
7698,7698,ROCKFALL,2021,1,23,20,57,47.36,36.12,,,
7699,7699,ROCKFALL,2021,1,23,21,2,31.12,49.2,,,
7700,7700,ROCKFALL,2021,1,23,21,15,18.8,37.68,,,
7701,7701,ROCKFALL,2021,1,23,21,16,48.32,17.48,,,
7702,7702,ROCKFALL,2021,1,23,21,23,3.8,76.8,,,
7703,7703,ROCKFALL,2021,1,23,21,29,53.28,14.92,,,
7704,7704,ROCKFALL,2021,1,23,21,39,49.48,34.2,,,
7705,7705,ROCKFALL,2021,1,23,21,42,17.72,22.92,,,
7706,7706,ROCKFALL,2021,1,23,21,43,50.68,17.12,,,
7707,7707,ROCKFALL,2021,1,23,21,48,10.84,14.36,,,
7708,7708,ROCKFALL,2021,1,23,21,48,52.64,13.8,,,
7709,7709,ROCKFALL,2021,1,23,21,53,12.12,10.0,,,
7710,7710,ROCKFALL,2021,1,23,21,57,14.64,23.08,,,
7711,7711,ROCKFALL,2021,1,23,22,1,24.4,50.4,,,
7712,7712,ROCKFALL,2021,1,23,22,13,17.92,18.48,,,
7713,7713,ROCKFALL,2021,1,23,22,15,12.84,67.8,,,
7714,7714,ROCKFALL,2021,1,23,22,19,49.12,26.12,,,
7715,7715,ROCKFALL,2021,1,23,22,25,1.92,17.76,,,
7716,7716,ROCKFALL,2021,1,23,22,32,0.24,15.84,,,
7717,7717,ROCKFALL,2021,1,23,22,37,41.92,23.0,,,
7718,7718,ROCKFALL,2021,1,23,22,44,18.64,18.2,,,
7719,7719,ROCKFALL,2021,1,23,23,3,7.8,44.44,,,
7720,7720,ROCKFALL,2021,1,23,23,7,1.0,24.68,,,
7721,7721,ROCKFALL,2021,1,23,23,9,9.2,15.52,,,
7722,7722,ROCKFALL,2021,1,23,23,9,46.44,32.04,,,
7723,7723,ROCKFALL,2021,1,23,23,13,24.84,35.84,,,
7724,7724,MP,2021,1,23,23,21,53.32,7.32,,,
7725,7725,ROCKFALL,2021,1,23,23,25,56.6,18.4,,,
7726,7726,ROCKFALL,2021,1,23,23,28,11.52,17.32,,,
